+----------------------------------+--------------------------------------------------------------+---------+----------+----------+----------------------------------------------------------+------------------------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                     |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                             |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                           |
| *** ALSO ***                                                                                                                                                                                                                                                        |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                           |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                            |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                           |
+----------------------------------+--------------------------------------------------------------+---------+----------+----------+----------------------------------------------------------+------------------------------------------------------------------------+
| Mod name                         | Registry name                                                | Item ID | Meta/dmg | Subtypes | Display name                                             | Ore Dict keys                                                          |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Iron Excavator Head                                      |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Knightslime Excavator Head                               |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Lead Excavator Head                                      |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Magma Slime Excavator Head                               |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Manyullyn Excavator Head                                 |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Netherrack Excavator Head                                |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Obsidian Excavator Head                                  |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Paper Excavator Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Pig Iron Excavator Head                                  |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Prismarine Excavator Head                                |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Silver Excavator Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Slime Excavator Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Slime Excavator Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Sponge Excavator Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Steel Excavator Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Stone Excavator Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:excavator_head                                    |    4529 |        0 |     true | Wooden Excavator Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        0 |     true | Fancy Item Frame                                         |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        1 |     true | Aluminium Brass Item Frame                               |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        2 |     true | Cobalt Item Frame                                        |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        3 |     true | Ardite Item Frame                                        |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        4 |     true | Manyullyn Item Frame                                     |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        5 |     true | Golden Item Frame                                        |                                                                        |
| Tinkers' Construct               | tconstruct:fancy_frame                                       |    4630 |        6 |     true | Clear Item Frame                                         |                                                                        |
| Tinkers' Construct               | tconstruct:faucet                                            |    4575 |        0 |     true | Faucet                                                   |                                                                        |
| Tinkers' Construct               | tconstruct:firewood                                          |    4505 |        0 |     true | Lavawood                                                 |                                                                        |
| Tinkers' Construct               | tconstruct:firewood                                          |    4505 |        1 |     true | Firewood                                                 |                                                                        |
| Tinkers' Construct               | tconstruct:firewood_slab                                     |    4510 |        0 |     true | Lavawood Slab                                            |                                                                        |
| Tinkers' Construct               | tconstruct:firewood_slab                                     |    4510 |        1 |     true | Firewood Slab                                            |                                                                        |
| Tinkers' Construct               | tconstruct:firewood_stairs                                   |    4512 |        0 |     true | Firewood Stairs                                          |                                                                        |
| Tinkers' Construct               | tconstruct:fletching                                         |    4547 |        0 |     true | Feather Fletching                                        |                                                                        |
| Tinkers' Construct               | tconstruct:fletching                                         |    4547 |        0 |     true | Leaf Fletching                                           |                                                                        |
| Tinkers' Construct               | tconstruct:fletching                                         |    4547 |        0 |     true | Slimeleaf Fletching                                      |                                                                        |
| Tinkers' Construct               | tconstruct:fletching                                         |    4547 |        0 |     true | Slimeleaf Fletching                                      |                                                                        |
| Tinkers' Construct               | tconstruct:fletching                                         |    4547 |        0 |     true | Slimeleaf Fletching                                      |                                                                        |
| Tinkers' Construct               | tconstruct:frypan                                            |    4563 |        0 |    false | Frypan                                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hammer                                            |    4556 |        0 |    false | Hammer                                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Ardite Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Bone Hammer Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Bronze Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Cactus Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Cobalt Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Copper Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Electrum Hammer Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | End Hammer Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Firewood Hammer Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Flint Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Iron Hammer Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Knightslime Hammer Head                                  |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Lead Hammer Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Magma Slime Hammer Head                                  |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Manyullyn Hammer Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Netherrack Hammer Head                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Obsidian Hammer Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Paper Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Pig Iron Hammer Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Prismarine Hammer Head                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Silver Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Slime Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Slime Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Sponge Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Steel Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Stone Hammer Head                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hammer_head                                       |    4528 |        0 |     true | Wooden Hammer Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Ardite Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Bone Hand Guard                                          |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Bronze Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Cactus Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Cobalt Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Copper Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Electrum Hand Guard                                      |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | End Hand Guard                                           |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Firewood Hand Guard                                      |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Flint Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Iron Hand Guard                                          |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Knightslime Hand Guard                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Lead Hand Guard                                          |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Magma Slime Hand Guard                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Manyullyn Hand Guard                                     |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Netherrack Hand Guard                                    |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Obsidian Hand Guard                                      |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Paper Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Pig Iron Hand Guard                                      |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Plant Fiber Hand Guard                                   |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Prismarine Hand Guard                                    |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Silver Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Slime Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Slime Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Sponge Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Steel Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Stone Hand Guard                                         |                                                                        |
| Tinkers' Construct               | tconstruct:hand_guard                                        |    4539 |        0 |     true | Wooden Hand Guard                                        |                                                                        |
| Tinkers' Construct               | tconstruct:hatchet                                           |    4553 |        0 |    false | Hatchet                                                  |                                                                        |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        0 |     true | Cobalt Ingot                                             | ingotCobalt                                                            |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        1 |     true | Ardite Ingot                                             | ingotArdite                                                            |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        2 |     true | Manyullyn Ingot                                          | ingotManyullyn                                                         |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        3 |     true | Knightslime Ingot                                        | ingotKnightslime                                                       |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        4 |     true | Pigiron Ingot                                            | ingotPigiron                                                           |
| Tinkers' Construct               | tconstruct:ingots                                            |    4515 |        5 |     true | Aluminum Brass Ingot                                     | ingotAlubrass                                                          |
| Tinkers' Construct               | tconstruct:kama                                              |    4555 |        0 |    false | Kama                                                     |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Ardite Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Bone Kama Head                                           |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Bronze Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Cactus Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Cobalt Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Copper Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Electrum Kama Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | End Kama Head                                            |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Firewood Kama Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Flint Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Iron Kama Head                                           |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Knightslime Kama Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Lead Kama Head                                           |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Magma Slime Kama Head                                    |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Manyullyn Kama Head                                      |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Netherrack Kama Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Obsidian Kama Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Paper Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Pig Iron Kama Head                                       |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Prismarine Kama Head                                     |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Silver Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Slime Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Slime Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Sponge Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Steel Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Stone Kama Head                                          |                                                                        |
| Tinkers' Construct               | tconstruct:kama_head                                         |    4530 |        0 |     true | Wooden Kama Head                                         |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Ardite Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Bone Knife Blade                                         |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Bronze Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Cactus Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Cobalt Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Copper Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Electrum Knife Blade                                     |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | End Knife Blade                                          |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Firewood Knife Blade                                     |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Flint Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Iron Knife Blade                                         |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Knightslime Knife Blade                                  |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Lead Knife Blade                                         |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Magma Slime Knife Blade                                  |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Manyullyn Knife Blade                                    |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Netherrack Knife Blade                                   |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Obsidian Knife Blade                                     |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Paper Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Pig Iron Knife Blade                                     |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Prismarine Knife Blade                                   |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Silver Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Slime Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Slime Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Sponge Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Steel Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Stone Knife Blade                                        |                                                                        |
| Tinkers' Construct               | tconstruct:knife_blade                                       |    4542 |        0 |     true | Wooden Knife Blade                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Ardite Large Plate                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Bone Large Plate                                         |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Bronze Large Plate                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Cactus Large Plate                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Cobalt Large Plate                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Copper Large Plate                                       |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Electrum Large Plate                                     |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | End Large Plate                                          |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Firewood Large Plate                                     |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Flint Large Plate                                        |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Iron Large Plate                                         |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Knightslime Large Plate                                  |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Lead Large Plate                                         |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Magma Slime Large Plate                                  |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Manyullyn Large Plate                                    |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Netherrack Large Plate                                   |                                                                        |
| Tinkers' Construct               | tconstruct:large_plate                                       |    4541 |        0 |     true | Obsidian Large Plate                                     |                                                                        |
